id,hotel_name,city,phone,email,website,status,date_discovered,audit_notes,last_sent
usa-hotel-179,The Westin Boston Seaport District,Boston,+1-617-532-4600,waterfront.sales@westin.com,https://www.marriott.com/en-us/hotels/bosow-the-westin-boston-seaport-district/overview/,sent,2026-09-10,Has website,
usa-hotel-180,Le Meridien Cambridge-MIT,Boston,+1 617-577-0200,cambridgereservations@lemeridiencambridge.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-181,Boston Harbor Hotel,Boston,+1 617 439 7000,reservations@bhh.com,https://www.bostonharborhotel.com/,sent,2026-09-10,Has website,
usa-hotel-182,Revere Hotel Boston Common,Boston,+1 617 482 1800,info@reverehotel.com,https://www.reverehotel.com/,sent,2026-09-10,Has website,
usa-hotel-183,The Colonnade Hotel,Boston,+1-617-424-7000,reservations@colonnadehotel.com,https://www.colonnadehotel.com/,sent,2026-09-10,Has website,
usa-hotel-184,DoubleTree by Hilton Hotel Boston - Downtown,Boston,+1 617-956-7900,EmailBOSCO_Inquiry@hilton.com,https://doubletree3.hilton.com/en/hotels/massachusetts/doubletree-by-hilton-hotel-boston-downtown-BOSCODT/index.html,sent,2026-09-10,Has website,
usa-hotel-185,HI Boston,Boston,+16175369455,Boston@hiusa.org,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-186,The Eliot Hotel,Boston,+1-617-267-1607,email@eliothotel.com,https://www.eliothotel.com/,sent,2026-09-10,Has website,
usa-hotel-187,Hotel Commonwealth,Boston,+1 617-933-5000,info@hotelcommonwealth.com,https://www.hotelcommonwealth.com/,sent,2026-09-10,Has website,
usa-hotel-188,Inn at Longwood Medical,Boston,+1-888-385-6609,info@innatlongwood.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-189,Hyatt Regency Boston,Boston,+1 617-912-1234,qualitybosto@hyatt.com,https://www.hyatt.com/en-US/hotel/massachusetts/hyatt-regency-boston/bosto,sent,2026-09-10,Has website,
usa-hotel-190,The Westin Copley Place,Boston,+1-617-262-9600,westincopley@westin.com,https://www.marriott.com/hotels/travel/boswi-the-westin-copley-place-boston,sent,2026-09-10,Has website,
usa-hotel-191,Mary Prentiss Inn,Boston,,Hello@StayThatch.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-192,Found Hotel Boston Common,Boston,+1 (202) 234-7800,guide@copleysquarehotel.com,https://www.foundhotels.com/found-boston-common,sent,2026-09-10,Has website,
usa-hotel-193,The Revolution Hotel,Boston,+1-617-848-9200,info@THEREVOLUTIONHOTEL.COM,https://therevolutionhotel.com/,sent,2026-09-10,Has website,
usa-hotel-194,Hotel AKA Boston Common,Boston,+1 617 772 5800,BCguestservices@stayaka.com,https://www.stayaka.com/hotel-aka-boston-common,sent,2026-09-10,Has website,
usa-hotel-195,"The Ritz-Carlton, Boston",Boston,+1-617-574-7100,RC-Bostonleads@ritzcarlton.com,http://www.ritzcarlton.com/en/Properties/BostonCommon/Default.htm,sent,2026-09-10,Has website,
usa-hotel-196,Omni Parker House,Boston,+1 617 227-8600,,https://www.omnihotels.com/hotels/boston-parker-house,invalid_no_email,2026-09-10,Has website,
usa-hotel-197,Harborside Inn,Boston,+1 617-723-7500,info@harborsideinnboston.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-198,Miami International Airport Hotel,Miami,,resv@miamiairporthotel.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-199,Parkway Inn Airport Motel,Miami,+1-305-887-2621,,https://parkwayinnmiami.xyz/,invalid_no_email,2026-09-10,Has website,
usa-hotel-200,Residences at Bayside - by Elite City Stays,Miami,,corporate@roundtrip.travel,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-201,Sra. Betty,Miami,,reservations@thebetsyhotel.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-202,Casa del mango,Miami,,EventsSoBe@mangos.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-203,Casa d dunier,Miami,+1 (786) 216 7780,reservations@vmmiamibeach.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-204,Casa Trinidad at #1,Miami,+1 833 625 3111,reservations@casamiamihotel.comsales,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-205,FANNYLU,Miami,+1 305-534-8800,reservations-miamibeach@faena.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-206,Hotel Marialy,Miami,+1 786-257-4500,reservations@marseilleshotel.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-207,Miami Sun Hotel,Miami,+13053750786,info@themiamisunhotel.com,https://www.themiamisunhotel.com/,sent,2026-09-10,Has website,
usa-hotel-208,Arlo Wynwood,Miami,+1 786-522-6600,hellowynwood@arlohotels.com,https://arlohotels.com/wynwood/,sent,2026-09-10,Has website,
usa-hotel-209,ex Zubieta,Miami,+1 786-257-4500,MiamiBilling@ihg.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-210,"The Gabriel Miami Downtown, Curio Collection by Hilton",Miami,+1 305-374-0000,EmailMIADT_Hotel@hilton.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-211,Hyatt Centric Brickell Miami,Miami,+1 786 629 8955,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-212,Kimpton EPIC Hotel,Miami,,frontdesk@epichotel.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-213,Yotel Miami,Miami,+1 786 785 5700,mia.contact@yotel.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-214,Yotelpad Miami,Miami,+1 786 785 5700,mia.contact@yotel.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-215,Staybridge Suites,Miami,+1-786-6291413,StaybridgeReservations@BuffaloLodging.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-216,Parkwood Inn,Orlando,+1 920-868-2046,infolbv@roseninns.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-217,Marriott,Orlando,+1 407-239-4200,customer.advocacy@vacationclub.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-218,Home2 Suites,Orlando,+1-407-839-3331,EmailMCOIN_Home2@hilton.com,https://www.hilton.com/en/hotels/mconmht-home2-suites-orlando-downtown/,sent,2026-09-10,Has website,
usa-hotel-219,Casa da Neia,Orlando,+1 (407) 313-7777,mchotels@micasahotels.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-220,SpringHill Suites,Orlando,+1 407-960-4624,,https://www.marriott.com/mcows,invalid_no_email,2026-09-10,Has website,
usa-hotel-221,The Florida Hotel and Conference Centre,Orlando,,thefloridahotel@thefloridahotelorlando.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-222,Hilton Garden Inn,Orlando,+1 407-648-4171,EmailHGIOrlandoReservations@buffalolodging.com,https://www.hilton.com/en/hotels/mconmht-home2-suites-orlando-downtown/,sent,2026-09-10,Has website,
usa-hotel-223,Hampton Inn Orlando Southeast Nona,Orlando,+1 407-275-5071,ORLNO_hampton@hilton.com,https://www.hilton.com/en/hotels/mconohx-hampton-orlando-southeast-nona/,sent,2026-09-10,Has website,
usa-hotel-224,Days Inn,Orlando,+1 407-386-3645,accessibility@wyndham.com,https://www.wyndhamhotels.com/days-inn/orlando-florida/days-inn-and-suites-orlando-airport/overview,sent,2026-09-10,Has website,
usa-hotel-225,Residence Inn,Orlando,+1 407-352-2700,,https://www.marriott.com/mcoyr,invalid_no_email,2026-09-10,Has website,
usa-hotel-226,Fairfield Inn & Suites,Orlando,+1 407-888-2666,,https://www.marriott.com/mcoms,invalid_no_email,2026-09-10,Has website,
usa-hotel-227,The Delaney Hotel,Orlando,+1-407-849-0805,info@staydh.com,https://staydh.com/,sent,2026-09-10,Has website,
usa-hotel-228,Home2 Suites by Hilton Orlando Southeast Nona,Orlando,+1-407-281-6620,MCOLN_GM@hilton.com,https://www.hilton.com/en/hotels/mcolnht-home2-suites-orlando-lake-nona/,sent,2026-09-10,Has website,
usa-hotel-229,Marriott's Grande Vista,Orlando,+1-407-238-7676,customer.care@vacationclub.com,https://www.marriott.com/en-us/hotels/mcogv-marriotts-grande-vista/overview/,sent,2026-09-10,Has website,
usa-hotel-230,Westgate Lakes Resort & Spa,Orlando,,ries@wgresorts.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-231,Villatel Orlando Resort,Orlando,+1 407-4794055,407-972-1183stay@villatelresort.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-232,Best Western Plus Universal Inn,Orlando,+1 407-226-9119,10285@hotel.bestwestern.com,https://www.bestwestern.com/en_US/book/hotels-in-orlando/best-western-plus-universal-inn/propertyCode.10285.html,sent,2026-09-10,Has website,
usa-hotel-233,Hotel Peter & Paul,New Orleans,,events@hotelpeterandpaul.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-234,Roosevelt Hotel,New Orleans,+1 504-648-1200,m@hilton.com,https://therooseveltneworleans.com/,sent,2026-09-10,Has website,
usa-hotel-235,The French Market Inn,New Orleans,+1 888-626-2725,guestservice@frenchmarketinn.com,https://www.frenchmarketinn.com/,sent,2026-09-10,Has website,
usa-hotel-236,Hotel Theo New Orleans by Hilton,New Orleans,+1 504-527-0006,gm@hoteltheoneworleans.com,https://www.hoteltheoneworleans.com,sent,2026-09-10,Has website,
usa-hotel-237,The Mercantile Hotel,New Orleans,+1 504 558-1914,mercantilehotelneworleans@innisfreehotels.com,https://themercantilehotelneworleans.com/,sent,2026-09-10,Has website,
usa-hotel-238,Auberge NOLA Hostel,New Orleans,,,https://www.aubergehostels.com/nola,invalid_no_email,2026-09-10,Has website,
usa-hotel-239,Hotel Sainte Hélène,New Orleans,,fddauphine@jcollectionhotels.com,https://www.frenchquarterhotelcollection.com/hotel-st-helene.html,sent,2026-09-10,Has website,
usa-hotel-240,Royal Frenchmen Hotel & Bar,New Orleans,+1 504-619-9660,,https://www.royalfrenchmenhotel.com,invalid_no_email,2026-09-10,Has website,
usa-hotel-241,India House hostel,New Orleans,+1 (504) 821-1904,indiahousehostel@gmail.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-242,La Galerie Hotel,New Orleans,+1 504-592-7700,lagaleriehotel@gmail.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-243,Bluegreen Club La Pension,New Orleans,,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-244,Marquette House,New Orleans,+15045233014,Sugar722@AOL.COM,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-245,Saint Vincent Guest House,New Orleans,,info@saintvincentnola.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-246,Casa N Orléans,New Orleans,+1 (800) 819-5053,info@qandc.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-247,Domio,New Orleans,,bookings@neworleansluxurycollection.com,https://baronne.staydomio.com,sent,2026-09-10,Has website,
usa-hotel-248,London Lodge,New Orleans,,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-249,Antebellum Guest House,New Orleans,+1-504-943-1900,antebellum1333@aol.com,antebellumguesthouse.com,sent,2026-09-10,Has website,
usa-hotel-250,Lamothe House,New Orleans,+1 504-947-1161,info@frenchquarterguesthouses.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-251,HI Hostel New Orleans,New Orleans,+1 (504) 603-3850,NewOrleans@hiusa.org,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-252,Melrose Mansion,New Orleans,,reservations@melrosemansion.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-253,The Crawford Hotel,Denver,+1-720-460-3700,info@thecrawfordhotel.com,https://www.thecrawfordhotel.com,sent,2026-09-10,Has website,
usa-hotel-254,11th Avenue Hotel and Hostel,Denver,,info@11thavenuehostel.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-255,Ember Hostel,Denver,+1-303-942-1633,stay@emberhostels.com,https://www.emberhostels.com/,sent,2026-09-10,Has website,
usa-hotel-256,HomeTowne Studios,Denver,+1 303-275-0840,1092@hometownestudios.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-257,Hostel Fish,Denver,+1-303-954-0962,stay@hostelfish.com,https://hostelfish.com/,sent,2026-09-10,Has website,
usa-hotel-258,Marks Home,Denver,+1 720-409-1200,reservations@therallyhotel.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-259,Limelight Hotel,Denver,,denverfrontdesk@limelighthotels.com,https://www.limelighthotels.com/denver,sent,2026-09-10,Has website,
usa-hotel-260,AC Hotel Denver Downtown,Denver,+1 303-534-5831,achoteldenver@whitelodging.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-261,Westway Motel,Denver,+1 720-990-5555,reservations@themavenhotel.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-262,Red Pine Motel,Denver,+1 720-539-3000,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-263,Belcaro Motel,Denver,,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-264,Holiday Motel,Denver,,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-265,Airway Motel,Denver,+1 303-214-7888,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-266,The Slate Denver,Denver,+1 303-292-5000,info@sbcos.com,https://www.hilton.com/en/hotels/denvrup-the-slate-denver/,sent,2026-09-10,Has website,
usa-hotel-267,Extended Stay America Select Suites - Denver-Aurora,Denver,+1-303-344-4646,,https://www.extendedstayamerica.com/hotels/co/denver/aurora?channel=gmb-listing&utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,invalid_no_email,2026-09-10,Has website,
usa-hotel-268,Tru by Hilton Denver Airport Tower Road,Denver,+1 303-307-9500,EmailDENNY_TRU@hilton.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-269,Homewood Suites by Hilton Denver Airport Tower Road,Denver,+1 303-371-4555,EmailDENIP_Homewood@hilton.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-270,Tru by Hilton / Home2 Suites by Hilton,Denver,+1 303-759-1301,EmailDENTI_frontdesk@hilton.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-271,Hotel Indigo Denver Downtown - Union Station by IHG,Denver,+1-303-623-4422,info@indigodenver.com,https://www.ihg.com/hotelindigo/hotels/us/en/denver/denws/hoteldetail,sent,2026-09-10,Has website,
usa-hotel-272,The Beach Cottages,San Diego,+1 858 483 7440,info@beachcottages.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-273,Homewood Suites,San Diego,+1-858-530-2000,Emailbayside.fd@lodgingdynamics.com,https://www.hilton.com/en/hotels/sanmmhw-homewood-suites-san-diego-central/,sent,2026-09-10,Has website,
usa-hotel-274,Synergy at Mira Bella,San Diego,,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-275,Bayview Inn,San Diego,+1 619-239-4500,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-276,Travel Time Motel,San Diego,+1-888-385-6609,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-277,Harvey's Motel,San Diego,,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-278,Hilton Garden Inn,San Diego,+1 858-676-1660,EmailReservation.emailHGIOT@hgioldtown.com,https://hiltongardeninn3.hilton.com/en/hotels/california/hilton-garden-inn-san-diego-rancho-bernardo-SANBEGI/index.html,sent,2026-09-10,Has website,
usa-hotel-279,"Red Roof Inn - Pacific Beach, San Diego",San Diego,,reservations@thesurferbeachhotel.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-280,Extended Stay America - San Diego - Fashion Valley,San Diego,,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-281,Quality Inn San Diego Downtown North,San Diego,,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-282,Escondido Lodge,San Diego,,hotel@2650escondido.com,https://www.escondidolodge.com/,sent,2026-09-10,Has website,
usa-hotel-283,Howard Johnson Inn And Suites San Diego Area/Chula Vista,San Diego,,accessibility@wyndham.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-284,PB Surf Beachside Inn,San Diego,,jsilver@pacificahost.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-285,Navajo Lodge,San Diego,,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-286,Cassia Hotels,San Diego,+1 6194748811,cassiahotelsnc@gmail.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-287,The Pearl Hotel,San Diego,+1 619-226-6100,info@thepearlsd.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-288,The Shoal La Jolla Beach,San Diego,,res@theshoallajolla.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-289,Orli La Jolla,San Diego,,info@stayorli.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-290,Sonesta ES Suites,San Diego,,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-291,Beachcomber Shores,San Diego,+1-727-367-1902,reservations@thesurferbeachhotel.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-292,Econo Lodge,Nashville,,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-293,Americas Best Value Inn-Nashville/Downtown Hotel,Nashville,+1-615-226-9805,abvi2403@gmail.com,http://www.abvinashvilledowntown.com,sent,2026-09-10,Has website,
usa-hotel-294,Residence Inn Nashville Airport,Nashville,+1 615-889-8600,,https://www.marriott.com/bnabn,invalid_no_email,2026-09-10,Has website,
usa-hotel-295,Extended Stay America - Nashville - Airport - Music City,Nashville,,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-296,Crossland Economy Studios - Nashville - Airport - Briley Pkwy.,Nashville,+1 615-361-5900,cambriabna@athenahospitalitygroup.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-297,Regency Inn Express,Nashville,,atrull@nnpinvestment.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-298,Midway Motel,Nashville,+1 (615) 256-7770,info@waymoresnashville.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-299,Scottish Inn,Nashville,+1 615-727-0919,jkennedy@hifranchise.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-300,Airways Motel,Nashville,,cambriabna@athenahospitalitygroup.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-301,SpringHill Suites Nashville Vanderbilt/West End,Nashville,+1 615-988-9930,,https://www.marriott.com/bnavw,invalid_no_email,2026-09-10,Has website,
usa-hotel-302,Residence Inn Nashville Vanderbilt/West End,Nashville,+1 615-988-9920,Sustainability@marriott.com,https://www.marriott.com/bnavb,sent,2026-09-10,Has website,
usa-hotel-303,The Capitol Hotel Downtown Nashville,Nashville,+1-888-385-6609,Capitol@ciahotels.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-304,Homewood Suites Nashville Downtown,Nashville,+1 615-742-5550,EmailBNADW_Homewood@hilton.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-305,The Inn at the Fontanel,Nashville,+1 615 724 1600,sales@fontanelestate.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-306,J White's House,Nashville,+1 (615) 320-0110,info@thejosephnashville.com,,sent,2026-09-10,No website / OTA dependent,
usa-hotel-307,Residence Inn Nashville Downtown,Nashville,+1 615-514-2501,,,invalid_no_email,2026-09-10,No website / OTA dependent,
usa-hotel-308,Residence Inn Nashville Brentwood,Nashville,+1 615-988-9920,,,invalid_no_email,2026-09-10,No website / OTA dependent,
